COUNTY_ID	TOWN_ID	V_ID	H_CNT	P_CNT	M_CNT	F_CNT	INFO_TIME
10008	10008110	10008110-008	563	1603	827	776	106Y12M
10008	10008110	10008110-017	388	928	518	410	106Y12M
10008	10008110	10008110-010	238	517	288	229	106Y12M
10008	10008110	10008110-019	677	1854	904	950	106Y12M
10008	10008110	10008110-005	450	1002	531	471	106Y12M
10008	10008110	10008110-013	154	377	223	154	106Y12M
10008	10008110	10008110-009	552	1436	724	712	106Y12M
10008	10008110	10008110-012	87	239	134	105	106Y12M
10008	10008110	10008110-003	704	1809	945	864	106Y12M
10008	10008110	10008110-011	305	752	414	338	106Y12M
10008	10008110	10008110-002	218	540	271	269	106Y12M
10008	10008110	10008110-007	462	1169	592	577	106Y12M
10008	10008110	10008110-018	146	297	180	117	106Y12M
10008	10008060	10008060-012	356	1053	569	484	106Y12M
10008	10008060	10008060-016	548	1831	977	854	106Y12M
10008	10008060	10008060-011	693	2092	1107	985	106Y12M
10008	10008060	10008060-013	273	860	443	417	106Y12M
10008	10008060	10008060-003	849	2654	1382	1272	106Y12M
10008	10008060	10008060-002	1346	4053	2061	1992	106Y12M
10008	10008060	10008060-023	330	1024	516	508	106Y12M
10008	10008060	10008060-010	469	1448	807	641	106Y12M
10008	10008060	10008060-014	340	1075	588	487	106Y12M
10008	10008060	10008060-015	446	1328	723	605	106Y12M
10008	10008060	10008060-008	628	1891	988	903	106Y12M
10008	10008060	10008060-017	566	1773	922	851	106Y12M
10008	10008060	10008060-018	414	1395	733	662	106Y12M
10008	10008060	10008060-001	440	1227	620	607	106Y12M
10008	10008060	10008060-005	345	1155	618	537	106Y12M
10008	10008060	10008060-019	331	1016	536	480	106Y12M
10008	10008060	10008060-020	331	997	515	482	106Y12M
10008	10008060	10008060-006	376	1138	627	511	106Y12M
10008	10008060	10008060-022	643	2034	1096	938	106Y12M
10008	10008060	10008060-021	315	906	482	424	106Y12M
10008	10008060	10008060-007	1622	4942	2551	2391	106Y12M
10008	10008060	10008060-009	365	1070	582	488	106Y12M
10008	10008060	10008060-004	613	1834	988	846	106Y12M
10008	10008040	10008040-005	721	2032	1026	1006	106Y12M
10008	10008040	10008040-006	519	1414	735	679	106Y12M
10008	10008040	10008040-019	261	475	257	218	106Y12M
10008	10008040	10008040-015	748	2155	1130	1025	106Y12M
10008	10008040	10008040-003	1987	5354	2694	2660	106Y12M
10008	10008040	10008040-017	501	1344	720	624	106Y12M
10008	10008040	10008040-002	314	722	367	355	106Y12M
10008	10008040	10008040-008	378	1115	604	511	106Y12M
10008	10008040	10008040-009	592	1580	809	771	106Y12M
10008	10008040	10008040-020	266	679	358	321	106Y12M
10008	10008040	10008040-001	950	2367	1160	1207	106Y12M
10008	10008040	10008040-028	1045	2788	1361	1427	106Y12M
10008	10008040	10008040-026	304	793	442	351	106Y12M
10008	10008040	10008040-024	197	504	276	228	106Y12M
10008	10008040	10008040-013	366	986	510	476	106Y12M
10008	10008040	10008040-011	1224	3380	1765	1615	106Y12M
10008	10008040	10008040-012	669	1989	1036	953	106Y12M
10008	10008040	10008040-014	2060	5967	2961	3006	106Y12M
10008	10008040	10008040-027	1458	4234	2135	2099	106Y12M
10008	10008040	10008040-016	466	1555	816	739	106Y12M
10008	10008040	10008040-007	1565	4435	2266	2169	106Y12M
10008	10008040	10008040-025	390	1019	569	450	106Y12M
10008	10008040	10008040-018	251	673	383	290	106Y12M
10008	10008040	10008040-004	1627	4255	2119	2136	106Y12M
10008	10008040	10008040-023	270	651	376	275	106Y12M
10008	10008040	10008040-021	266	672	353	319	106Y12M
10008	10008040	10008040-010	359	1014	507	507	106Y12M
10008	10008040	10008040-022	365	908	502	406	106Y12M
10008	10008120	10008120-001	423	1520	830	690	106Y12M
10008	10008120	10008120-009	629	1683	922	761	106Y12M
10008	10008120	10008120-002	322	1132	599	533	106Y12M
10008	10008120	10008120-006	314	843	450	393	106Y12M
10008	10008120	10008120-004	665	1740	906	834	106Y12M
10008	10008120	10008120-011	368	1277	668	609	106Y12M
10008	10008120	10008120-010	314	754	442	312	106Y12M
10008	10008120	10008120-008	570	1884	1013	871	106Y12M
10008	10008120	10008120-005	223	584	337	247	106Y12M
10008	10008120	10008120-013	198	752	414	338	106Y12M
10008	10008120	10008120-003	222	785	405	380	106Y12M
10008	10008120	10008120-014	273	771	397	374	106Y12M
10008	10008120	10008120-012	231	806	425	381	106Y12M
10008	10008120	10008120-007	521	1722	907	815	106Y12M
10008	10008010	10008010-003	352	986	495	491	106Y12M
10008	10008010	10008010-016	1191	3416	1696	1720	106Y12M
10008	10008010	10008010-015	2163	6459	3214	3245	106Y12M
10008	10008010	10008010-014	365	1185	611	574	106Y12M
10008	10008010	10008010-004	211	581	280	301	106Y12M
10008	10008010	10008010-030	548	1694	916	778	106Y12M
10008	10008010	10008010-029	2704	8021	3977	4044	106Y12M
10008	10008010	10008010-023	2151	6301	3089	3212	106Y12M
10008	10008010	10008010-012	2646	7065	3418	3647	106Y12M
10008	10008010	10008010-020	272	926	508	418	106Y12M
10008	10008010	10008010-025	1092	3298	1705	1593	106Y12M
10008	10008010	10008010-033	514	1145	495	650	106Y12M
10008	10008010	10008010-031	429	1005	455	550	106Y12M
10008	10008010	10008010-032	564	1270	615	655	106Y12M
10008	10008010	10008010-034	227	648	316	332	106Y12M
10008	10008010	10008010-011	167	450	245	205	106Y12M
10008	10008010	10008010-005	268	679	343	336	106Y12M
10008	10008010	10008010-010	1852	5549	2761	2788	106Y12M
10008	10008010	10008010-013	804	2432	1282	1150	106Y12M
10008	10008010	10008010-007	417	1135	566	569	106Y12M
10008	10008010	10008010-002	650	1707	829	878	106Y12M
10008	10008010	10008010-024	1972	5915	2969	2946	106Y12M
10008	10008010	10008010-018	1853	5207	2613	2594	106Y12M
10008	10008010	10008010-017	800	2434	1246	1188	106Y12M
10008	10008010	10008010-006	167	444	209	235	106Y12M
10008	10008010	10008010-009	2792	8348	4173	4175	106Y12M
10008	10008010	10008010-008	1093	3097	1549	1548	106Y12M
10008	10008010	10008010-019	695	2231	1184	1047	106Y12M
10008	10008010	10008010-026	1239	3515	1777	1738	106Y12M
10008	10008010	10008010-022	421	1253	695	558	106Y12M
10008	10008010	10008010-021	271	727	407	320	106Y12M
10008	10008010	10008010-001	410	1118	550	568	106Y12M
10008	10008010	10008010-027	2527	7219	3530	3689	106Y12M
10008	10008010	10008010-028	898	2720	1432	1288	106Y12M
10008	10008020	10008020-022	263	1074	450	624	106Y12M
10008	10008020	10008020-008	2515	6689	3259	3430	106Y12M
10008	10008020	10008020-027	706	1885	937	948	106Y12M
10008	10008020	10008020-011	1548	4481	2237	2244	106Y12M
10008	10008020	10008020-026	1129	3272	1662	1610	106Y12M
10008	10008020	10008020-030	1344	3854	1856	1998	106Y12M
10008	10008020	10008020-004	1150	2936	1475	1461	106Y12M
10008	10008020	10008020-032	1344	3869	1926	1943	106Y12M
10008	10008020	10008020-024	238	668	340	328	106Y12M
10008	10008020	10008020-005	951	2664	1292	1372	106Y12M
10008	10008020	10008020-021	262	756	408	348	106Y12M
10008	10008020	10008020-029	621	1935	983	952	106Y12M
10008	10008020	10008020-016	139	334	199	135	106Y12M
10008	10008020	10008020-003	1356	3769	1852	1917	106Y12M
10008	10008020	10008020-020	521	1616	845	771	106Y12M
10008	10008020	10008020-001	1246	3130	1530	1600	106Y12M
10008	10008020	10008020-031	1098	3149	1537	1612	106Y12M
10008	10008020	10008020-010	3257	9045	4462	4583	106Y12M
10008	10008020	10008020-017	535	1644	824	820	106Y12M
10008	10008020	10008020-002	364	896	453	443	106Y12M
10008	10008020	10008020-015	473	1142	616	526	106Y12M
10008	10008020	10008020-033	896	2519	1221	1298	106Y12M
10008	10008020	10008020-013	417	1344	724	620	106Y12M
10008	10008020	10008020-007	1595	4297	2140	2157	106Y12M
10008	10008020	10008020-018	623	1713	834	879	106Y12M
10008	10008020	10008020-014	425	1367	677	690	106Y12M
10008	10008020	10008020-028	1106	3044	1573	1471	106Y12M
10008	10008020	10008020-025	413	1135	570	565	106Y12M
10008	10008020	10008020-023	458	1298	666	632	106Y12M
10008	10008020	10008020-006	486	1177	580	597	106Y12M
10008	10008020	10008020-012	443	1185	627	558	106Y12M
10008	10008020	10008020-009	372	1064	546	518	106Y12M
10008	10008020	10008020-019	741	2082	1065	1017	106Y12M
10008	10008030	10008030-012	1207	3558	1820	1738	106Y12M
10008	10008030	10008030-020	652	1899	1004	895	106Y12M
10008	10008030	10008030-005	3103	8613	4203	4410	106Y12M
10008	10008030	10008030-025	1017	2853	1403	1450	106Y12M
10008	10008030	10008030-024	311	774	394	380	106Y12M
10008	10008030	10008030-018	749	2410	1248	1162	106Y12M
10008	10008030	10008030-016	805	2612	1351	1261	106Y12M
10008	10008030	10008030-014	1069	3349	1724	1625	106Y12M
10008	10008030	10008030-017	703	2245	1203	1042	106Y12M
10008	10008030	10008030-023	398	1250	641	609	106Y12M
10008	10008030	10008030-001	911	2552	1251	1301	106Y12M
10008	10008030	10008030-015	582	1757	940	817	106Y12M
10008	10008030	10008030-003	503	1366	693	673	106Y12M
10008	10008030	10008030-021	400	1175	625	550	106Y12M
10008	10008030	10008030-026	1626	4547	2223	2324	106Y12M
10008	10008030	10008030-002	988	2579	1244	1335	106Y12M
10008	10008030	10008030-019	1608	4849	2488	2361	106Y12M
10008	10008030	10008030-007	2414	7109	3608	3501	106Y12M
10008	10008030	10008030-006	2767	7888	3902	3986	106Y12M
10008	10008030	10008030-011	1063	3462	1809	1653	106Y12M
10008	10008030	10008030-004	2538	7651	3831	3820	106Y12M
10008	10008030	10008030-013	1353	4083	2122	1961	106Y12M
10008	10008030	10008030-027	1414	3861	1868	1993	106Y12M
10008	10008030	10008030-008	1491	4727	2447	2280	106Y12M
10008	10008030	10008030-010	935	2761	1380	1381	106Y12M
10008	10008030	10008030-009	1732	5299	2677	2622	106Y12M
10008	10008030	10008030-022	925	2646	1405	1241	106Y12M
10008	10008100	10008100-012	313	811	467	344	106Y12M
10008	10008100	10008100-003	311	770	448	322	106Y12M
10008	10008100	10008100-010	634	1737	931	806	106Y12M
10008	10008100	10008100-004	854	2131	1161	970	106Y12M
10008	10008100	10008100-002	760	2053	1042	1011	106Y12M
10008	10008100	10008100-005	608	1600	862	738	106Y12M
10008	10008100	10008100-006	333	776	430	346	106Y12M
10008	10008100	10008100-013	377	830	481	349	106Y12M
10008	10008100	10008100-011	701	1879	1083	796	106Y12M
10008	10008100	10008100-009	485	1292	670	622	106Y12M
10008	10008100	10008100-008	349	893	495	398	106Y12M
10008	10008100	10008100-001	755	1963	1029	934	106Y12M
10008	10008100	10008100-007	778	2068	1071	997	106Y12M
10008	10008090	10008090-005	449	1236	667	569	106Y12M
10008	10008090	10008090-008	286	748	402	346	106Y12M
10008	10008090	10008090-003	434	1161	606	555	106Y12M
10008	10008090	10008090-009	292	848	472	376	106Y12M
10008	10008090	10008090-013	354	967	469	498	106Y12M
10008	10008090	10008090-010	358	991	502	489	106Y12M
10008	10008090	10008090-007	387	1125	602	523	106Y12M
10008	10008090	10008090-006	490	1433	786	647	106Y12M
10008	10008090	10008090-001	658	1803	956	847	106Y12M
10008	10008090	10008090-012	278	638	343	295	106Y12M
10008	10008090	10008090-002	836	2372	1204	1168	106Y12M
10008	10008090	10008090-004	581	1611	835	776	106Y12M
10008	10008090	10008090-011	373	1013	575	438	106Y12M
10008	10008070	10008070-005	497	1186	650	536	106Y12M
10008	10008070	10008070-010	873	1811	970	841	106Y12M
10008	10008070	10008070-006	770	1716	928	788	106Y12M
10008	10008070	10008070-007	458	1022	568	454	106Y12M
10008	10008070	10008070-011	421	861	485	376	106Y12M
10008	10008070	10008070-008	306	681	373	308	106Y12M
10008	10008070	10008070-002	786	1613	849	764	106Y12M
10008	10008070	10008070-012	382	770	435	335	106Y12M
10008	10008070	10008070-001	976	2130	1098	1032	106Y12M
10008	10008070	10008070-013	320	827	453	374	106Y12M
10008	10008070	10008070-003	619	1488	748	740	106Y12M
10008	10008070	10008070-009	623	1559	812	747	106Y12M
10008	10008070	10008070-004	916	2144	1142	1002	106Y12M
10008	10008050	10008050-008	636	1684	867	817	106Y12M
10008	10008050	10008050-009	431	1099	573	526	106Y12M
10008	10008050	10008050-006	223	579	282	297	106Y12M
10008	10008050	10008050-004	527	1395	764	631	106Y12M
10008	10008050	10008050-007	444	1000	509	491	106Y12M
10008	10008050	10008050-002	419	1036	537	499	106Y12M
10008	10008050	10008050-003	248	628	342	286	106Y12M
10008	10008050	10008050-010	237	643	348	295	106Y12M
10008	10008050	10008050-001	500	1242	631	611	106Y12M
10008	10008050	10008050-005	235	537	282	255	106Y12M
10008	10008050	10008050-011	400	1061	538	523	106Y12M
10013	10013080	10013080-003	644	1936	1031	905	106Y12M
10013	10013080	10013080-001	536	1723	861	862	106Y12M
10013	10013080	10013080-002	493	1589	801	788	106Y12M
10013	10013080	10013080-006	560	1866	977	889	106Y12M
10013	10013080	10013080-005	435	1333	696	637	106Y12M
10013	10013080	10013080-004	472	1488	778	710	106Y12M
10013	10013080	10013080-011	605	1859	980	879	106Y12M
10013	10013080	10013080-010	1701	5118	2575	2543	106Y12M
10013	10013080	10013080-007	625	2088	1085	1003	106Y12M
10013	10013080	10013080-009	487	1680	881	799	106Y12M
10013	10013080	10013080-008	452	1430	768	662	106Y12M
10013	10013260	10013260-001	500	1690	838	852	106Y12M
10013	10013260	10013260-006	204	691	320	371	106Y12M
10013	10013260	10013260-004	237	747	399	348	106Y12M
10013	10013260	10013260-008	169	568	291	277	106Y12M
10013	10013260	10013260-009	273	832	423	409	106Y12M
10013	10013260	10013260-010	233	755	377	378	106Y12M
10013	10013260	10013260-007	126	398	204	194	106Y12M
10013	10013260	10013260-002	130	399	209	190	106Y12M
10013	10013260	10013260-003	205	671	345	326	106Y12M
10013	10013260	10013260-005	245	893	434	459	106Y12M
10013	10013130	10013130-014	404	1254	673	581	106Y12M
10013	10013130	10013130-020	696	2026	1059	967	106Y12M
10013	10013130	10013130-016	610	1813	956	857	106Y12M
10013	10013130	10013130-002	1328	3582	1791	1791	106Y12M
10013	10013130	10013130-001	1768	4617	2308	2309	106Y12M
10013	10013130	10013130-023	387	957	474	483	106Y12M
10013	10013130	10013130-011	665	2070	1108	962	106Y12M
10013	10013130	10013130-015	934	2731	1438	1293	106Y12M
10013	10013130	10013130-006	1075	3153	1565	1588	106Y12M
10013	10013130	10013130-013	353	1062	540	522	106Y12M
10013	10013130	10013130-012	1087	3296	1733	1563	106Y12M
10013	10013130	10013130-007	1811	5185	2581	2604	106Y12M
10013	10013130	10013130-019	270	960	581	379	106Y12M
10013	10013130	10013130-005	904	2509	1317	1192	106Y12M
10013	10013130	10013130-009	596	1881	1005	876	106Y12M
10013	10013130	10013130-010	716	2142	1177	965	106Y12M
10013	10013130	10013130-004	242	652	339	313	106Y12M
10013	10013130	10013130-022	502	1538	793	745	106Y12M
10013	10013130	10013130-021	809	2872	1474	1398	106Y12M
10013	10013130	10013130-003	487	1484	805	679	106Y12M
10013	10013130	10013130-017	932	2845	1471	1374	106Y12M
10013	10013130	10013130-018	1003	2856	1435	1421	106Y12M
10013	10013130	10013130-008	1081	3222	1653	1569	106Y12M
10013	10013140	10013140-006	358	1125	586	539	106Y12M
10013	10013140	10013140-014	428	1383	722	661	106Y12M
10013	10013140	10013140-012	261	877	460	417	106Y12M
10013	10013140	10013140-011	408	948	562	386	106Y12M
10013	10013140	10013140-001	613	1685	908	777	106Y12M
10013	10013140	10013140-002	320	981	501	480	106Y12M
10013	10013140	10013140-009	911	2812	1495	1317	106Y12M
10013	10013140	10013140-013	416	1266	657	609	106Y12M
10013	10013140	10013140-008	180	532	271	261	106Y12M
10013	10013140	10013140-007	229	718	386	332	106Y12M
10013	10013140	10013140-010	166	527	276	251	106Y12M
10013	10013140	10013140-015	403	1377	693	684	106Y12M
10013	10013140	10013140-004	224	673	373	300	106Y12M
10013	10013140	10013140-005	479	1473	815	658	106Y12M
10013	10013140	10013140-003	241	781	422	359	106Y12M
10013	10013330	10013330-006	251	630	360	270	106Y12M
10013	10013330	10013330-001	755	1910	935	975	106Y12M
10013	10013330	10013330-004	196	426	220	206	106Y12M
10013	10013330	10013330-002	308	818	415	403	106Y12M
10013	10013330	10013330-003	181	493	257	236	106Y12M
10013	10013330	10013330-005	233	649	330	319	106Y12M
10013	10013230	10013230-003	276	717	389	328	106Y12M
10013	10013230	10013230-007	575	1362	740	622	106Y12M
10013	10013230	10013230-011	210	456	239	217	106Y12M
10013	10013230	10013230-009	167	473	273	200	106Y12M
10013	10013230	10013230-010	211	593	335	258	106Y12M
10013	10013230	10013230-004	337	829	448	381	106Y12M
10013	10013230	10013230-005	171	417	221	196	106Y12M
10013	10013230	10013230-008	174	474	244	230	106Y12M
10013	10013230	10013230-006	421	1017	544	473	106Y12M
10013	10013230	10013230-002	270	621	328	293	106Y12M
10013	10013230	10013230-001	649	1627	848	779	106Y12M
10013	10013090	10013090-012	628	2207	1126	1081	106Y12M
10013	10013090	10013090-011	763	2337	1211	1126	106Y12M
10013	10013090	10013090-002	457	1320	651	669	106Y12M
10013	10013090	10013090-013	336	1130	598	532	106Y12M
10013	10013090	10013090-003	331	1011	531	480	106Y12M
10013	10013090	10013090-001	1155	3739	1863	1876	106Y12M
10013	10013090	10013090-004	499	1521	758	763	106Y12M
10013	10013090	10013090-009	616	1860	973	887	106Y12M
10013	10013090	10013090-007	548	1820	934	886	106Y12M
10013	10013090	10013090-010	825	2855	1432	1423	106Y12M
10013	10013090	10013090-005	798	2462	1231	1231	106Y12M
10013	10013090	10013090-008	538	1893	969	924	106Y12M
10013	10013090	10013090-014	178	572	323	249	106Y12M
10013	10013090	10013090-006	531	1732	865	867	106Y12M
10013	10013210	10013210-009	451	1333	720	613	106Y12M
10013	10013210	10013210-002	589	1530	811	719	106Y12M
10013	10013210	10013210-006	855	2443	1259	1184	106Y12M
10013	10013210	10013210-005	770	2225	1182	1043	106Y12M
10013	10013210	10013210-001	615	1619	818	801	106Y12M
10013	10013210	10013210-007	397	1084	577	507	106Y12M
10013	10013210	10013210-010	432	1254	638	616	106Y12M
10013	10013210	10013210-012	1002	2890	1487	1403	106Y12M
10013	10013210	10013210-004	719	1999	1026	973	106Y12M
10013	10013210	10013210-011	484	1284	658	626	106Y12M
10013	10013210	10013210-003	345	912	472	440	106Y12M
10013	10013210	10013210-008	308	807	419	388	106Y12M
10013	10013300	10013300-003	258	874	437	437	106Y12M
10013	10013300	10013300-005	298	1013	487	526	106Y12M
10013	10013300	10013300-004	393	1304	658	646	106Y12M
10013	10013300	10013300-001	339	1097	553	544	106Y12M
10013	10013300	10013300-007	450	1426	745	681	106Y12M
10013	10013300	10013300-006	304	1058	531	527	106Y12M
10013	10013300	10013300-002	193	693	362	331	106Y12M
10013	10013250	10013250-002	760	2207	1117	1090	106Y12M
10013	10013250	10013250-001	452	1134	621	513	106Y12M
10013	10013250	10013250-004	435	993	563	430	106Y12M
10013	10013250	10013250-003	461	1144	621	523	106Y12M
10013	10013160	10013160-009	862	2412	1252	1160	106Y12M
10013	10013160	10013160-015	231	707	362	345	106Y12M
10013	10013160	10013160-004	253	699	380	319	106Y12M
10013	10013160	10013160-010	286	810	468	342	106Y12M
